,sample.id,sample.name,property.name,value_integer,value_text,value_date
4406,792,OP303778.1,HOST,,Homo sapiens,
4407,692,OP303779.1,COLLECTION_DATE,,2022-06,
4408,692,OP303779.1,RELEASE_DATE,,,2022-08-26
4409,692,OP303779.1,ISOLATE,,MPXV_USA_2022_FL0016,
4410,692,OP303779.1,LENGTH,197161.0,,
4411,692,OP303779.1,COUNTRY,,USA,
4412,692,OP303779.1,GEO_LOCATION,,USA: FL,
4413,692,OP303779.1,HOST,,Homo sapiens,
4414,680,OP303780.1,COLLECTION_DATE,,2022-06,
4415,680,OP303780.1,RELEASE_DATE,,,2022-08-26
4416,680,OP303780.1,ISOLATE,,MPXV_USA_2022_FL0017,
4417,680,OP303780.1,LENGTH,197133.0,,
4418,680,OP303780.1,COUNTRY,,USA,
4419,680,OP303780.1,GEO_LOCATION,,USA: FL,
4420,680,OP303780.1,HOST,,Homo sapiens,
4421,87,OP303781.1,COLLECTION_DATE,,2022-06,
4422,87,OP303781.1,RELEASE_DATE,,,2022-08-26
4423,87,OP303781.1,ISOLATE,,MPXV_USA_2022_FL0018,
4424,87,OP303781.1,LENGTH,197127.0,,
4425,87,OP303781.1,COUNTRY,,USA,
4426,87,OP303781.1,GEO_LOCATION,,USA: FL,
4427,87,OP303781.1,HOST,,Homo sapiens,
4428,854,OP303782.1,COLLECTION_DATE,,2022-06,
4429,854,OP303782.1,RELEASE_DATE,,,2022-08-26
4430,854,OP303782.1,ISOLATE,,MPXV_USA_2022_IL0027,
4431,854,OP303782.1,LENGTH,197153.0,,
4432,854,OP303782.1,COUNTRY,,USA,
4433,854,OP303782.1,GEO_LOCATION,,USA: IL,
4434,854,OP303782.1,HOST,,Homo sapiens,
4435,76,OP303783.1,COLLECTION_DATE,,2022-06,
4436,76,OP303783.1,RELEASE_DATE,,,2022-08-26
4437,76,OP303783.1,ISOLATE,,MPXV_USA_2022_IL0028,
4438,76,OP303783.1,LENGTH,197150.0,,
4439,76,OP303783.1,COUNTRY,,USA,
4440,76,OP303783.1,GEO_LOCATION,,USA: IL,
4441,76,OP303783.1,HOST,,Homo sapiens,
4442,1016,OP303784.1,COLLECTION_DATE,,2022-06,
4443,1016,OP303784.1,RELEASE_DATE,,,2022-08-26
4444,1016,OP303784.1,ISOLATE,,MPXV_USA_2022_IL0034,
4445,1016,OP303784.1,LENGTH,197138.0,,
4446,1016,OP303784.1,COUNTRY,,USA,
4447,1016,OP303784.1,GEO_LOCATION,,USA: IL,
4448,1016,OP303784.1,HOST,,Homo sapiens,
4449,522,OP303785.1,COLLECTION_DATE,,2022-06,
4450,522,OP303785.1,RELEASE_DATE,,,2022-08-26
4451,522,OP303785.1,ISOLATE,,MPXV_USA_2022_IL0042,
4452,522,OP303785.1,LENGTH,197122.0,,
4453,522,OP303785.1,COUNTRY,,USA,
4454,522,OP303785.1,GEO_LOCATION,,USA: IL,
4455,522,OP303785.1,HOST,,Homo sapiens,
4456,477,OP303786.1,COLLECTION_DATE,,2022-06,
4457,477,OP303786.1,RELEASE_DATE,,,2022-08-26
4458,477,OP303786.1,ISOLATE,,MPXV_USA_2022_IL0040,
4459,477,OP303786.1,LENGTH,197144.0,,
4460,477,OP303786.1,COUNTRY,,USA,
4461,477,OP303786.1,GEO_LOCATION,,USA: IL,
4462,477,OP303786.1,HOST,,Homo sapiens,
4463,799,OP303787.1,COLLECTION_DATE,,2022-06,
4464,799,OP303787.1,RELEASE_DATE,,,2022-08-26
4465,799,OP303787.1,ISOLATE,,MPXV_USA_2022_TX0007,
4466,799,OP303787.1,LENGTH,197123.0,,
4467,799,OP303787.1,COUNTRY,,USA,
4468,799,OP303787.1,GEO_LOCATION,,USA: TX,
4469,799,OP303787.1,HOST,,Homo sapiens,
4470,341,OP303788.1,COLLECTION_DATE,,2022-06,
4471,341,OP303788.1,RELEASE_DATE,,,2022-08-26
4472,341,OP303788.1,ISOLATE,,MPXV_USA_2022_KY0001,
4473,341,OP303788.1,LENGTH,197125.0,,
4474,341,OP303788.1,COUNTRY,,USA,
4475,341,OP303788.1,GEO_LOCATION,,USA: KY,
4476,341,OP303788.1,HOST,,Homo sapiens,
4477,403,OP303789.1,COLLECTION_DATE,,2022-06,
4478,403,OP303789.1,RELEASE_DATE,,,2022-08-26
4479,403,OP303789.1,ISOLATE,,MPXV_USA_2022_NY0014,
4480,403,OP303789.1,LENGTH,197154.0,,
4481,403,OP303789.1,COUNTRY,,USA,
4482,403,OP303789.1,GEO_LOCATION,,USA: NY,
4483,403,OP303789.1,HOST,,Homo sapiens,
4484,202,OP303790.1,COLLECTION_DATE,,2022-06,
4485,202,OP303790.1,RELEASE_DATE,,,2022-08-26
4486,202,OP303790.1,ISOLATE,,MPXV_USA_2022_IL0044,
4487,202,OP303790.1,LENGTH,197147.0,,
4488,202,OP303790.1,COUNTRY,,USA,
4489,202,OP303790.1,GEO_LOCATION,,USA: IL,
4490,202,OP303790.1,HOST,,Homo sapiens,
4491,1060,OP303791.1,COLLECTION_DATE,,2022-06,
4492,1060,OP303791.1,RELEASE_DATE,,,2022-08-26
4493,1060,OP303791.1,ISOLATE,,MPXV_USA_2022_NE0001,
4494,1060,OP303791.1,LENGTH,197172.0,,
4495,1060,OP303791.1,COUNTRY,,USA,
4496,1060,OP303791.1,GEO_LOCATION,,USA: NE,
4497,1060,OP303791.1,HOST,,Homo sapiens,
4498,524,OP303792.1,COLLECTION_DATE,,2022-07,
4499,524,OP303792.1,RELEASE_DATE,,,2022-08-26
4500,524,OP303792.1,ISOLATE,,MPXV_USA_2022_NE0002,
4501,524,OP303792.1,LENGTH,197120.0,,
4502,524,OP303792.1,COUNTRY,,USA,
4503,524,OP303792.1,GEO_LOCATION,,USA: NE,
4504,524,OP303792.1,HOST,,Homo sapiens,
4505,609,OP303793.1,COLLECTION_DATE,,2022-06,
4506,609,OP303793.1,RELEASE_DATE,,,2022-08-26
4507,609,OP303793.1,ISOLATE,,MPXV_USA_2022_NY0020,
4508,609,OP303793.1,LENGTH,197131.0,,
4509,609,OP303793.1,COUNTRY,,USA,
4510,609,OP303793.1,GEO_LOCATION,,USA: NY,
4511,609,OP303793.1,HOST,,Homo sapiens,
4512,1084,OP303794.1,COLLECTION_DATE,,2022-06,
4513,1084,OP303794.1,RELEASE_DATE,,,2022-08-26
4514,1084,OP303794.1,ISOLATE,,MPXV_USA_2022_NY0023,
4515,1084,OP303794.1,LENGTH,197129.0,,
4516,1084,OP303794.1,COUNTRY,,USA,
4517,1084,OP303794.1,GEO_LOCATION,,USA: NY,
4518,1084,OP303794.1,HOST,,Homo sapiens,
4519,713,OP303795.1,COLLECTION_DATE,,2022-06,
4520,713,OP303795.1,RELEASE_DATE,,,2022-08-26
4521,713,OP303795.1,ISOLATE,,MPXV_USA_2022_OH0002,
4522,713,OP303795.1,LENGTH,197148.0,,
4523,713,OP303795.1,COUNTRY,,USA,
4524,713,OP303795.1,GEO_LOCATION,,USA: OH,
4525,713,OP303795.1,HOST,,Homo sapiens,
4526,258,OP303796.1,COLLECTION_DATE,,2022-06,
4527,258,OP303796.1,RELEASE_DATE,,,2022-08-26
4528,258,OP303796.1,ISOLATE,,MPXV_USA_2022_NY0015,
4529,258,OP303796.1,LENGTH,197139.0,,
4530,258,OP303796.1,COUNTRY,,USA,
4531,258,OP303796.1,GEO_LOCATION,,USA: NY,
4532,258,OP303796.1,HOST,,Homo sapiens,
4533,1094,OP303797.1,COLLECTION_DATE,,2022-06,
4534,1094,OP303797.1,RELEASE_DATE,,,2022-08-26
4535,1094,OP303797.1,ISOLATE,,MPXV_USA_2022_VA0003,
4536,1094,OP303797.1,LENGTH,197151.0,,
4537,1094,OP303797.1,COUNTRY,,USA,
4538,1094,OP303797.1,GEO_LOCATION,,USA:VA,
4539,1094,OP303797.1,HOST,,Homo sapiens,
4540,203,OP310039.1,COLLECTION_DATE,,2022-08-01,
4541,203,OP310039.1,RELEASE_DATE,,,2022-09-07
4542,203,OP310039.1,ISOLATE,,MpxV/human/USA/WA-UW-080617/2022,
4543,203,OP310039.1,LENGTH,197176.0,,
4544,203,OP310039.1,SEQ_TECH,,,
4545,203,OP310039.1,COUNTRY,,USA,
4546,203,OP310039.1,GEO_LOCATION,,USA: WA,
4547,203,OP310039.1,HOST,,Homo sapiens,
4548,347,OP310040.1,COLLECTION_DATE,,2022-08-01,
4549,347,OP310040.1,RELEASE_DATE,,,2022-09-07
4550,347,OP310040.1,ISOLATE,,MpxV/human/USA/WA-UW-088656/2022,
4551,347,OP310040.1,LENGTH,197176.0,,
4552,347,OP310040.1,SEQ_TECH,,,
4553,347,OP310040.1,COUNTRY,,USA,
4554,347,OP310040.1,GEO_LOCATION,,USA: WA,
4555,347,OP310040.1,HOST,,Homo sapiens,
4556,1045,OP310041.1,COLLECTION_DATE,,2022-08-01,
4557,1045,OP310041.1,RELEASE_DATE,,,2022-09-07
4558,1045,OP310041.1,ISOLATE,,MpxV/human/USA/WA-UW-080185/2022,
4559,1045,OP310041.1,LENGTH,197178.0,,
4560,1045,OP310041.1,SEQ_TECH,,,
4561,1045,OP310041.1,COUNTRY,,USA,
4562,1045,OP310041.1,GEO_LOCATION,,USA: WA,
4563,1045,OP310041.1,HOST,,Homo sapiens,
4564,715,OP310042.1,COLLECTION_DATE,,2022-08-01,
4565,715,OP310042.1,RELEASE_DATE,,,2022-09-07
4566,715,OP310042.1,ISOLATE,,MpxV/human/USA/WA-UW-089266/2022,
4567,715,OP310042.1,LENGTH,197180.0,,
4568,715,OP310042.1,SEQ_TECH,,,
4569,715,OP310042.1,COUNTRY,,USA,
4570,715,OP310042.1,GEO_LOCATION,,USA: WA,
4571,715,OP310042.1,HOST,,Homo sapiens,
4572,751,OP310043.1,COLLECTION_DATE,,2022-08-01,
4573,751,OP310043.1,RELEASE_DATE,,,2022-09-07
4574,751,OP310043.1,ISOLATE,,MpxV/human/USA/WA-UW-086841/2022,
4575,751,OP310043.1,LENGTH,197177.0,,
4576,751,OP310043.1,SEQ_TECH,,,
4577,751,OP310043.1,COUNTRY,,USA,
4578,751,OP310043.1,GEO_LOCATION,,USA: WA,
4579,751,OP310043.1,HOST,,Homo sapiens,
4580,1043,OP310044.1,COLLECTION_DATE,,2022-08-01,
4581,1043,OP310044.1,RELEASE_DATE,,,2022-09-07
4582,1043,OP310044.1,ISOLATE,,MpxV/human/USA/WA-UW-083888/2022,
4583,1043,OP310044.1,LENGTH,197176.0,,
4584,1043,OP310044.1,SEQ_TECH,,,
4585,1043,OP310044.1,COUNTRY,,USA,
4586,1043,OP310044.1,GEO_LOCATION,,USA: WA,
4587,1043,OP310044.1,HOST,,Homo sapiens,
4588,1106,OP310046.1,COLLECTION_DATE,,2022-08-01,
4589,1106,OP310046.1,RELEASE_DATE,,,2022-09-07
4590,1106,OP310046.1,ISOLATE,,MpxV/human/USA/WA-UW-083914/2022,
4591,1106,OP310046.1,LENGTH,197177.0,,
4592,1106,OP310046.1,SEQ_TECH,,,
4593,1106,OP310046.1,COUNTRY,,USA,
4594,1106,OP310046.1,GEO_LOCATION,,USA: WA,
4595,1106,OP310046.1,HOST,,Homo sapiens,
4596,554,OP310047.1,COLLECTION_DATE,,2022-08-01,
4597,554,OP310047.1,RELEASE_DATE,,,2022-09-07
4598,554,OP310047.1,ISOLATE,,MpxV/human/USA/WA-UW-087301/2022,
4599,554,OP310047.1,LENGTH,197176.0,,
4600,554,OP310047.1,SEQ_TECH,,,
4601,554,OP310047.1,COUNTRY,,USA,
4602,554,OP310047.1,GEO_LOCATION,,USA: WA,
4603,554,OP310047.1,HOST,,Homo sapiens,
4604,1118,OP310048.1,COLLECTION_DATE,,2022-08-01,
4605,1118,OP310048.1,RELEASE_DATE,,,2022-09-07
4606,1118,OP310048.1,ISOLATE,,MpxV/human/USA/WA-UW-088871/2022,
4607,1118,OP310048.1,LENGTH,197176.0,,
4608,1118,OP310048.1,SEQ_TECH,,,
4609,1118,OP310048.1,COUNTRY,,USA,
4610,1118,OP310048.1,GEO_LOCATION,,USA: WA,
4611,1118,OP310048.1,HOST,,Homo sapiens,
4612,1132,OP310049.1,COLLECTION_DATE,,2022-08-01,
4613,1132,OP310049.1,RELEASE_DATE,,,2022-09-07
4614,1132,OP310049.1,ISOLATE,,MpxV/human/USA/OH-UW-085556/2022,
4615,1132,OP310049.1,LENGTH,197176.0,,
4616,1132,OP310049.1,SEQ_TECH,,,
4617,1132,OP310049.1,COUNTRY,,USA,
4618,1132,OP310049.1,GEO_LOCATION,,USA: OH,
4619,1132,OP310049.1,HOST,,Homo sapiens,
4620,239,OP310050.1,COLLECTION_DATE,,2022-08-01,
4621,239,OP310050.1,RELEASE_DATE,,,2022-09-07
4622,239,OP310050.1,ISOLATE,,MpxV/human/USA/OH-UW-085701/2022,
4623,239,OP310050.1,LENGTH,197176.0,,
4624,239,OP310050.1,SEQ_TECH,,,
4625,239,OP310050.1,COUNTRY,,USA,
4626,239,OP310050.1,GEO_LOCATION,,USA: OH,
4627,239,OP310050.1,HOST,,Homo sapiens,
4628,679,OP310051.1,COLLECTION_DATE,,2022-08-01,
4629,679,OP310051.1,RELEASE_DATE,,,2022-09-07
4630,679,OP310051.1,ISOLATE,,MpxV/human/USA/WA-UW-082029/2022,
4631,679,OP310051.1,LENGTH,197176.0,,
4632,679,OP310051.1,SEQ_TECH,,,
4633,679,OP310051.1,COUNTRY,,USA,
4634,679,OP310051.1,GEO_LOCATION,,USA: WA,
4635,679,OP310051.1,HOST,,Homo sapiens,
4636,55,OP310052.1,COLLECTION_DATE,,2022-08-01,
4637,55,OP310052.1,RELEASE_DATE,,,2022-09-07
4638,55,OP310052.1,ISOLATE,,MpxV/human/USA/WA-UW-081935/2022,
4639,55,OP310052.1,LENGTH,197178.0,,
4640,55,OP310052.1,SEQ_TECH,,,
4641,55,OP310052.1,COUNTRY,,USA,
4642,55,OP310052.1,GEO_LOCATION,,USA: WA,
4643,55,OP310052.1,HOST,,Homo sapiens,
4644,430,OP310053.1,COLLECTION_DATE,,2022-08-01,
4645,430,OP310053.1,RELEASE_DATE,,,2022-09-07
4646,430,OP310053.1,ISOLATE,,MpxV/human/USA/WA-UW-082670/2022,
4647,430,OP310053.1,LENGTH,197176.0,,
4648,430,OP310053.1,SEQ_TECH,,,
4649,430,OP310053.1,COUNTRY,,USA,
4650,430,OP310053.1,GEO_LOCATION,,USA: WA,
4651,430,OP310053.1,HOST,,Homo sapiens,
4652,497,OP310054.1,COLLECTION_DATE,,2022-08-01,
4653,497,OP310054.1,RELEASE_DATE,,,2022-09-07
4654,497,OP310054.1,ISOLATE,,MpxV/human/USA/WA-UW-088213/2022,
4655,497,OP310054.1,LENGTH,197178.0,,
4656,497,OP310054.1,SEQ_TECH,,,
4657,497,OP310054.1,COUNTRY,,USA,
4658,497,OP310054.1,GEO_LOCATION,,USA: WA,
4659,497,OP310054.1,HOST,,Homo sapiens,
4660,351,OP310055.1,COLLECTION_DATE,,2022-08-01,
4661,351,OP310055.1,RELEASE_DATE,,,2022-09-07
4662,351,OP310055.1,ISOLATE,,MpxV/human/USA/WA-UW-086360/2022,
4663,351,OP310055.1,LENGTH,197174.0,,
4664,351,OP310055.1,SEQ_TECH,,,
4665,351,OP310055.1,COUNTRY,,USA,
4666,351,OP310055.1,GEO_LOCATION,,USA: WA,
4667,351,OP310055.1,HOST,,Homo sapiens,
4668,146,OP310056.1,COLLECTION_DATE,,2022-08-01,
4669,146,OP310056.1,RELEASE_DATE,,,2022-09-07
4670,146,OP310056.1,ISOLATE,,MpxV/human/USA/WA-UW-089437/2022,
4671,146,OP310056.1,LENGTH,197176.0,,
4672,146,OP310056.1,SEQ_TECH,,,
4673,146,OP310056.1,COUNTRY,,USA,
4674,146,OP310056.1,GEO_LOCATION,,USA: WA,
4675,146,OP310056.1,HOST,,Homo sapiens,
4676,36,OP310057.1,COLLECTION_DATE,,2022-08-01,
4677,36,OP310057.1,RELEASE_DATE,,,2022-09-07
4678,36,OP310057.1,ISOLATE,,MpxV/human/USA/WA-UW-089714/2022,
4679,36,OP310057.1,LENGTH,197176.0,,
4680,36,OP310057.1,SEQ_TECH,,,
4681,36,OP310057.1,COUNTRY,,USA,
4682,36,OP310057.1,GEO_LOCATION,,USA: WA,
4683,36,OP310057.1,HOST,,Homo sapiens,
4684,769,OP310058.1,COLLECTION_DATE,,2022-08-01,
4685,769,OP310058.1,RELEASE_DATE,,,2022-09-07
4686,769,OP310058.1,ISOLATE,,MpxV/human/USA/WA-UW-087349/2022,
4687,769,OP310058.1,LENGTH,197178.0,,
4688,769,OP310058.1,SEQ_TECH,,,
4689,769,OP310058.1,COUNTRY,,USA,
4690,769,OP310058.1,GEO_LOCATION,,USA: WA,
4691,769,OP310058.1,HOST,,Homo sapiens,
4692,744,OP310059.1,COLLECTION_DATE,,2022-08-01,
4693,744,OP310059.1,RELEASE_DATE,,,2022-09-07
4694,744,OP310059.1,ISOLATE,,MpxV/human/USA/OH-UW-089521/2022,
4695,744,OP310059.1,LENGTH,197174.0,,
4696,744,OP310059.1,SEQ_TECH,,,
4697,744,OP310059.1,COUNTRY,,USA,
4698,744,OP310059.1,GEO_LOCATION,,USA: OH,
4699,744,OP310059.1,HOST,,Homo sapiens,
4700,408,OP310060.1,COLLECTION_DATE,,2022-08-01,
4701,408,OP310060.1,RELEASE_DATE,,,2022-09-07
4702,408,OP310060.1,ISOLATE,,MpxV/human/USA/OH-UW-082225/2022,
4703,408,OP310060.1,LENGTH,197176.0,,
4704,408,OP310060.1,SEQ_TECH,,,
4705,408,OP310060.1,COUNTRY,,USA,
4706,408,OP310060.1,GEO_LOCATION,,USA: OH,
4707,408,OP310060.1,HOST,,Homo sapiens,
4708,18,OP310061.1,COLLECTION_DATE,,2022-08-01,
4709,18,OP310061.1,RELEASE_DATE,,,2022-09-07
4710,18,OP310061.1,ISOLATE,,MpxV/human/USA/WA-UW-088764/2022,
4711,18,OP310061.1,LENGTH,197178.0,,
4712,18,OP310061.1,SEQ_TECH,,,
4713,18,OP310061.1,COUNTRY,,USA,
4714,18,OP310061.1,GEO_LOCATION,,USA: WA,
4715,18,OP310061.1,HOST,,Homo sapiens,
4716,581,OP310062.1,COLLECTION_DATE,,2022-08-01,
4717,581,OP310062.1,RELEASE_DATE,,,2022-09-07
4718,581,OP310062.1,ISOLATE,,MpxV/human/USA/WA-UW-089836/2022,
4719,581,OP310062.1,LENGTH,197176.0,,
4720,581,OP310062.1,SEQ_TECH,,,
4721,581,OP310062.1,COUNTRY,,USA,
4722,581,OP310062.1,GEO_LOCATION,,USA: WA,
4723,581,OP310062.1,HOST,,Homo sapiens,
4724,425,OP310063.1,COLLECTION_DATE,,2022-08-01,
4725,425,OP310063.1,RELEASE_DATE,,,2022-09-07
4726,425,OP310063.1,ISOLATE,,MpxV/human/USA/WA-UW-082810/2022,
4727,425,OP310063.1,LENGTH,197178.0,,
4728,425,OP310063.1,SEQ_TECH,,,
4729,425,OP310063.1,COUNTRY,,USA,
4730,425,OP310063.1,GEO_LOCATION,,USA: WA,
4731,425,OP310063.1,HOST,,Homo sapiens,
4732,965,OP310064.1,COLLECTION_DATE,,2022-08-01,
4733,965,OP310064.1,RELEASE_DATE,,,2022-09-07
4734,965,OP310064.1,ISOLATE,,MpxV/human/USA/WA-UW-082497/2022,
4735,965,OP310064.1,LENGTH,197176.0,,
4736,965,OP310064.1,SEQ_TECH,,,
4737,965,OP310064.1,COUNTRY,,USA,
4738,965,OP310064.1,GEO_LOCATION,,USA: WA,
4739,965,OP310064.1,HOST,,Homo sapiens,
4740,316,OP310065.1,COLLECTION_DATE,,2022-08-01,
4741,316,OP310065.1,RELEASE_DATE,,,2022-09-07
4742,316,OP310065.1,ISOLATE,,MpxV/human/USA/WA-UW-088973/2022,
4743,316,OP310065.1,LENGTH,197178.0,,
4744,316,OP310065.1,SEQ_TECH,,,
4745,316,OP310065.1,COUNTRY,,USA,
4746,316,OP310065.1,GEO_LOCATION,,USA: WA,
4747,316,OP310065.1,HOST,,Homo sapiens,
4748,359,OP310066.1,COLLECTION_DATE,,2022-08-01,
4749,359,OP310066.1,RELEASE_DATE,,,2022-09-07
4750,359,OP310066.1,ISOLATE,,MpxV/human/USA/WA-UW-089152/2022,
4751,359,OP310066.1,LENGTH,197176.0,,
4752,359,OP310066.1,SEQ_TECH,,,
4753,359,OP310066.1,COUNTRY,,USA,
4754,359,OP310066.1,GEO_LOCATION,,USA: WA,
4755,359,OP310066.1,HOST,,Homo sapiens,
4756,873,OP310068.1,COLLECTION_DATE,,2022-08-01,
4757,873,OP310068.1,RELEASE_DATE,,,2022-09-07
4758,873,OP310068.1,ISOLATE,,MpxV/human/USA/WA-UW-088225/2022,
4759,873,OP310068.1,LENGTH,197176.0,,
4760,873,OP310068.1,SEQ_TECH,,,
4761,873,OP310068.1,COUNTRY,,USA,
4762,873,OP310068.1,GEO_LOCATION,,USA: WA,
4763,873,OP310068.1,HOST,,Homo sapiens,
4764,40,OP310069.1,COLLECTION_DATE,,2022-08-01,
4765,40,OP310069.1,RELEASE_DATE,,,2022-09-07
4766,40,OP310069.1,ISOLATE,,MpxV/human/USA/WA-UW-088152/2022,
4767,40,OP310069.1,LENGTH,197176.0,,
4768,40,OP310069.1,SEQ_TECH,,,
4769,40,OP310069.1,COUNTRY,,USA,
4770,40,OP310069.1,GEO_LOCATION,,USA: WA,
4771,40,OP310069.1,HOST,,Homo sapiens,
4772,64,OP314957.2,COLLECTION_DATE,,2022-07-27,
4773,64,OP314957.2,RELEASE_DATE,,,2022-09-21
4774,64,OP314957.2,ISOLATE,,MPXV22/human/USA-NE-83,
4775,64,OP314957.2,LENGTH,197199.0,,
4776,64,OP314957.2,SEQ_TECH,,,
4777,64,OP314957.2,COUNTRY,,USA,
4778,64,OP314957.2,GEO_LOCATION,,USA: Nebraska,
4779,64,OP314957.2,HOST,,Homo sapiens,
4780,794,OP314958.1,COLLECTION_DATE,,2022-08-01,
4781,794,OP314958.1,RELEASE_DATE,,,2022-09-21
4782,794,OP314958.1,ISOLATE,,MPXV22/human/USA-NE-99,
4783,794,OP314958.1,LENGTH,197182.0,,
4784,794,OP314958.1,SEQ_TECH,,,
4785,794,OP314958.1,COUNTRY,,USA,
4786,794,OP314958.1,GEO_LOCATION,,USA: Nebraska,
4787,794,OP314958.1,HOST,,Homo sapiens,
4788,666,OP314959.2,COLLECTION_DATE,,2022-08-03,
4789,666,OP314959.2,RELEASE_DATE,,,2022-09-21
4790,666,OP314959.2,ISOLATE,,MPXV22/human/USA-NE-111,
4791,666,OP314959.2,LENGTH,197199.0,,
4792,666,OP314959.2,SEQ_TECH,,,
4793,666,OP314959.2,COUNTRY,,USA,
4794,666,OP314959.2,GEO_LOCATION,,USA: Nebraska,
4795,666,OP314959.2,HOST,,Homo sapiens,
4796,323,OP314960.2,COLLECTION_DATE,,2022-08-04,
4797,323,OP314960.2,RELEASE_DATE,,,2022-09-21
4798,323,OP314960.2,ISOLATE,,MPXV22/human/USA-NE-115,
4799,323,OP314960.2,LENGTH,197182.0,,
4800,323,OP314960.2,SEQ_TECH,,,
4801,323,OP314960.2,COUNTRY,,USA,
4802,323,OP314960.2,GEO_LOCATION,,USA: Nebraska,
4803,323,OP314960.2,HOST,,Homo sapiens,
4804,363,OP314961.2,COLLECTION_DATE,,2022-08-11,
4805,363,OP314961.2,RELEASE_DATE,,,2022-09-21
4806,363,OP314961.2,ISOLATE,,MPXV22/human/USA-NE-152,
4807,363,OP314961.2,LENGTH,197182.0,,
4808,363,OP314961.2,SEQ_TECH,,,
4809,363,OP314961.2,COUNTRY,,USA,
4810,363,OP314961.2,GEO_LOCATION,,USA: Nebraska,
4811,363,OP314961.2,HOST,,Homo sapiens,
4812,366,OP320548.1,COLLECTION_DATE,,2022-07-01,
4813,366,OP320548.1,RELEASE_DATE,,,2022-08-29
4814,366,OP320548.1,ISOLATE,,LIM-INS008,
4815,366,OP320548.1,LENGTH,197194.0,,
4816,366,OP320548.1,SEQ_TECH,,Illumina,
4817,366,OP320548.1,COUNTRY,,Peru,
4818,366,OP320548.1,GEO_LOCATION,,Peru,
4819,366,OP320548.1,HOST,,Homo sapiens,
4820,643,OP320549.1,COLLECTION_DATE,,2022-07-02,
4821,643,OP320549.1,RELEASE_DATE,,,2022-08-29
4822,643,OP320549.1,ISOLATE,,LIM-INS-010,
4823,643,OP320549.1,LENGTH,197194.0,,
4824,643,OP320549.1,SEQ_TECH,,Illumina,
4825,643,OP320549.1,COUNTRY,,Peru,
4826,643,OP320549.1,GEO_LOCATION,,Peru,
4827,643,OP320549.1,HOST,,Homo sapiens,
4828,178,OP320550.1,COLLECTION_DATE,,2022-07-09,
4829,178,OP320550.1,RELEASE_DATE,,,2022-08-29
4830,178,OP320550.1,ISOLATE,,LIM-INS-015,
4831,178,OP320550.1,LENGTH,197193.0,,
4832,178,OP320550.1,SEQ_TECH,,Illumina,
4833,178,OP320550.1,COUNTRY,,Peru,
4834,178,OP320550.1,GEO_LOCATION,,Peru,
4835,178,OP320550.1,HOST,,Homo sapiens,
4836,79,OP320551.1,COLLECTION_DATE,,2022-07-09,
4837,79,OP320551.1,RELEASE_DATE,,,2022-08-29
4838,79,OP320551.1,ISOLATE,,LIM-INS-018,
4839,79,OP320551.1,LENGTH,197193.0,,
4840,79,OP320551.1,SEQ_TECH,,Illumina,
4841,79,OP320551.1,COUNTRY,,Peru,
4842,79,OP320551.1,GEO_LOCATION,,Peru,
4843,79,OP320551.1,HOST,,Homo sapiens,
4844,958,OP320552.1,COLLECTION_DATE,,2022-07-06,
4845,958,OP320552.1,RELEASE_DATE,,,2022-08-29
4846,958,OP320552.1,ISOLATE,,LIM-INS-012,
4847,958,OP320552.1,LENGTH,197193.0,,
4848,958,OP320552.1,SEQ_TECH,,Illumina,
4849,958,OP320552.1,COUNTRY,,Peru,
4850,958,OP320552.1,GEO_LOCATION,,Peru,
4851,958,OP320552.1,HOST,,Homo sapiens,
4852,167,OP320553.1,COLLECTION_DATE,,2022-07-08,
4853,167,OP320553.1,RELEASE_DATE,,,2022-08-29
4854,167,OP320553.1,ISOLATE,,LIM-INS-013,
4855,167,OP320553.1,LENGTH,197194.0,,
4856,167,OP320553.1,SEQ_TECH,,Illumina,
4857,167,OP320553.1,COUNTRY,,Peru,
4858,167,OP320553.1,GEO_LOCATION,,Peru,
4859,167,OP320553.1,HOST,,Homo sapiens,
4860,699,OP320554.1,COLLECTION_DATE,,2022-07-09,
4861,699,OP320554.1,RELEASE_DATE,,,2022-08-29
4862,699,OP320554.1,ISOLATE,,LIM-INS-016,
4863,699,OP320554.1,LENGTH,197193.0,,
4864,699,OP320554.1,SEQ_TECH,,Illumina,
4865,699,OP320554.1,COUNTRY,,Peru,
4866,699,OP320554.1,GEO_LOCATION,,Peru,
4867,699,OP320554.1,HOST,,Homo sapiens,
4868,998,OP320555.1,COLLECTION_DATE,,2022-07-09,
4869,998,OP320555.1,RELEASE_DATE,,,2022-08-29
4870,998,OP320555.1,ISOLATE,,LIM-INS-021,
4871,998,OP320555.1,LENGTH,197193.0,,
4872,998,OP320555.1,SEQ_TECH,,Illumina,
4873,998,OP320555.1,COUNTRY,,Peru,
4874,998,OP320555.1,GEO_LOCATION,,Peru,
4875,998,OP320555.1,HOST,,Homo sapiens,
4876,685,OP328307.1,COLLECTION_DATE,,2022-08-01,
4877,685,OP328307.1,RELEASE_DATE,,,2022-09-07
4878,685,OP328307.1,ISOLATE,,MpxV/human/USA/WA-UW-083953/2022,
4879,685,OP328307.1,LENGTH,197196.0,,
4880,685,OP328307.1,SEQ_TECH,,,
4881,685,OP328307.1,COUNTRY,,USA,
4882,685,OP328307.1,GEO_LOCATION,,USA: WA,
4883,685,OP328307.1,HOST,,Homo sapiens,
